date,time,seat,status,ticket_purchase,compliance,alert,ticket_number,sms_to_worker
12/11/2025,21:18:20,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:20,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:21,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:21,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:21,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:21,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:21,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:21,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:21,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:21,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:21,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:21,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:21,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:21,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:21,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:21,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:21,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:21,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:21,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:21,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:21,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:21,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:21,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:21,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:21,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:21,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:21,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:21,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:21,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:21,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:21,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:21,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:21,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:21,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:21,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:21,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:21,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:21,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:21,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:21,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:21,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:21,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:21,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:22,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:22,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:22,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:22,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:22,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:22,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:22,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:22,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:22,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:22,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:22,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:22,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:22,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:22,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:22,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:22,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:22,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:22,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:22,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:22,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:22,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:22,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:22,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:22,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:22,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:22,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:22,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:22,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:22,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:22,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:22,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:22,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:22,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:22,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:22,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:22,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:22,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:22,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:22,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:22,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:22,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:23,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:23,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:23,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:23,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:23,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:23,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:23,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:23,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:23,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:23,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:23,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:23,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:23,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:23,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:23,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:23,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:23,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:23,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:23,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:23,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:23,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:23,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:23,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:23,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:23,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:23,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:23,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:23,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:23,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:23,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:23,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:23,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:23,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:23,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:23,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:23,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:23,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:23,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:23,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:23,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:23,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:24,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:24,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:24,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:24,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:24,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:24,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:24,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:24,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:24,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:24,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:24,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:24,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:24,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:24,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:24,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:24,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:24,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:24,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:24,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:24,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:24,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:24,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:24,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:24,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:24,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:24,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:24,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:24,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:24,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:24,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:24,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:24,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:24,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:24,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:24,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:24,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:24,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:24,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:24,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:24,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:24,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:25,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:25,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:25,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:25,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:25,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:25,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:25,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:25,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:25,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:25,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:25,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:25,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:25,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:25,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:25,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:25,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:25,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:25,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:25,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:25,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:25,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:25,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:25,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:25,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:25,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:25,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:25,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:25,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:25,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:25,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:25,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:25,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:25,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:25,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:25,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:25,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:25,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:25,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:25,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:25,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:25,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:26,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:26,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:26,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:26,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:26,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:26,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:26,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:26,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:26,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:26,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:26,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:26,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:26,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:26,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:26,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:26,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:26,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:26,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:26,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:26,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:26,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:26,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:26,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:26,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:26,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:26,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:26,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:26,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:26,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:26,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:26,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:26,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:26,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:26,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:26,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:26,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:26,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:26,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:26,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:26,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:26,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:27,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:27,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:27,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:27,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:27,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:27,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:27,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:27,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:27,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:27,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:27,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:27,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:27,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:27,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:27,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:27,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:27,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:27,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:27,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:27,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:27,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:27,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:27,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:27,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:27,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:27,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:27,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:27,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:27,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:27,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:27,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:27,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:27,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:27,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:27,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:27,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:27,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:27,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:27,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:27,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:27,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:28,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:28,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:28,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:28,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:28,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:28,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:28,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:28,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:28,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:28,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:28,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:28,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:28,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:28,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:28,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:28,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:28,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:28,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:28,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:28,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:28,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:28,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:28,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:28,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:28,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:28,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:28,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:28,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:28,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:28,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:28,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:28,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:28,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:28,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:28,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:28,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:28,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:28,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:28,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:28,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:28,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:29,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:29,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:29,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:29,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:29,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:29,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:29,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:29,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:29,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:29,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:29,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:29,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:29,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:29,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:29,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:29,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:29,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:29,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:29,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:29,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:29,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:29,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:29,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:29,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:29,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:29,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:29,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:29,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:29,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:29,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:29,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:29,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:29,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:29,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:29,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:29,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:29,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:29,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:29,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:29,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:29,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:30,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:30,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:30,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:30,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:30,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:30,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:30,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:30,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:30,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:30,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:30,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:30,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:30,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:30,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:30,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:30,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:30,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:30,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:30,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:30,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:30,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:30,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:30,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:30,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:30,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:30,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:30,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:30,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:30,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:30,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:30,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:30,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:30,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:30,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:30,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:30,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:30,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:30,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:30,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:30,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:30,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:31,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:31,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:31,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:31,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:31,A5,Empty,no,no,0,#A00005,no
